282,1699,8092,189,360,5,709,636,526,100,170
636,8563,2295,360,5,135,282,0,100,170,800
0,7532,800,5,135,636,170,800
468,1075,1800,808,49,751,700,603
751,9709,1732,808,49,530,468,172,700,603,132
172,8432,2047,49,530,467,751,410,603,132,785
410,3689,4048,530,467,205,172,616,132,785,321
616,9910,2273,467,205,311,410,676,785,321,64
676,6473,9896,205,311,930,616,292,321,64,151
292,7058,9557,311,930,60,676,858,64,151,349
858,7621,9316,930,60,250,292,214,151,349,276
214,3532,2352,60,250,724,858,587,349,276,263
587,3454,2431,250,724,93,214,337,276,263,648
337,6949,3626,724,93,550,587,916,263,648,981
916,7768,6506,93,550,985,337,770,648,981,306
770,9913,3596,550,985,435,916,280,981,306,391
280,602,7902,985,435,107,770,67,306,391,99
67,1227,587,435,107,945,280,894,391,99,373
894,567,1501,107,945,479,67,94,99,373,54
94,3346,2899,945,479,553,894,196,373,54,53
196,2044,3436,479,553,710,94,76,54,53,972
76,9476,3988,553,710,299,196,150,53,972,314
150,2709,4209,710,299,683,76,246,972,314,809
246,2304,2003,299,683,1,150,174,314,809,274
174,7593,2977,683,1,831,246,878,809,274,222
878,6284,7016,1,831,272,174,633,274,222,448
633,5029,1514,831,272,335,878,923,222,448,284
923,3760,7204,272,335,793,633,50,448,284,708
50,5714,2499,335,793,273,923,490,284,708,378
490,6475,4057,793,273,897,50,527,708,378,291
527,2650,8601,273,897,709,490,526,378,291,612
526,3930,4167,897,709,282,527,100,291,612,307
100,6065,263,709,282,636,526,170,612,307,886
170,3849,346,282,636,0,100,800,307,886,286
800,8126,5032,636,0,170,886,286
700,5478,7340,468,751,603,45,674
603,1689,5167,468,751,172,700,132,45,674,285
132,5736,8042,751,172,410,603,785,674,285,932
785,5219,631,172,410,616,132,321,285,932,279
321,3291,4789,410,616,676,785,64,932,279,390
64,8151,9182,616,676,292,321,151,279,390,859
151,4228,769,676,292,858,64,349,390,859,14
349,4565,8647,292,858,214,151,276,859,14,447
276,2417,9865,858,214,587,349,263,14,447,326
263,5707,920,214,587,337,276,648,447,326,802
648,5017,2188,587,337,916,263,981,326,802,667
981,2800,7024,337,916,770,648,306,802,667,469
306,8114,7488,916,770,280,981,391,667,469,727
391,9574,5403,770,280,67,306,99,469,727,476
99,3119,3197,280,67,894,391,373,727,476,481
373,8535,2703,67,894,94,99,54,476,481,377
54,3148,2132,894,94,196,373,53,481,377,996
53,1325,5433,94,196,76,54,972,377,996,788
972,9616,5317,196,76,150,53,314,996,788,655
314,2186,6500,76,150,246,972,809,788,655,918
809,8709,8861,150,246,174,314,274,655,918,651
274,132,7220,246,174,878,809,222,918,651,754
222,9878,3006,174,878,633,274,448,651,754,982
448,836,1627,878,633,923,222,284,754,982,621
284,3902,4413,633,923,50,448,708,982,621,849
708,2,4755,923,50,490,284,378,621,849,393
378,9277,567,50,490,527,708,291,849,393,338
291,7567,5516,490,527,526,378,612,393,338,632
612,78,2945,527,526,100,291,307,338,632,977
307,8474,8154,526,100,170,612,886,632,977,70
886,2412,5428,100,170,800,307,286,977,70,462
286,5586,2569,170,800,886,70,462
45,4221,7499,700,603,674,944,987
674,2720,8473,700,603,132,45,285,944,987,322
285,3077,4467,603,132,785,674,932,987,322,488
932,2205,3733,132,785,321,285,279,322,488,459
279,6227,7562,785,321,64,932,390,488,459,792
390,2325,3694,321,64,151,279,859,459,792,510
859,9011,6904,64,151,349,390,14,792,510,268
14,2207,4491,151,349,276,859,447,510,268,173
447,9868,391,349,276,263,14,326,268,173,832
326,8657,8266,276,263,648,447,802,173,832,21
802,9975,3354,263,648,981,326,667,832,21,869
667,7876,8238,648,981,306,802,469,21,869,723
469,2516,1858,981,306,391,667,727,869,723,117
727,7023,3019,306,391,99,469,476,723,117,74
476,4904,4440,391,99,373,727,481,117,74,491
481,8743,3294,99,373,54,476,377,74,491,361
377,2789,9386,373,54,53,481,996,491,361,133
996,5910,3575,54,53,972,377,788,361,133,24
788,7644,3868,53,972,314,996,655,133,24,477
655,1227,9634,972,314,809,788,918,24,477,51
918,6049,2895,314,809,274,655,651,477,51,334
651,43,7591,809,274,222,918,754,51,334,195
754,134,2390,274,222,448,651,982,334,195,277
982,5491,2279,222,448,284,754,621,195,277,856
621,6233,8115,448,284,708,982,849,277,856,637
849,5543,8340,284,708,378,621,393,856,637,976
393,4052,3554,708,378,291,849,338,637,976,392
338,3612,8973,378,291,612,393,632,976,392,305
632,5005,8063,291,612,307,338,977,392,305,356
977,324,442,612,307,886,632,70,305,356,654
70,5679,2056,307,886,286,977,462,356,654,738
462,52,3965,886,286,70,654,738
944,3142,9799,45,674,987,762,69
987,7996,696,45,674,285,944,322,762,69,907
322,3499,1439,674,285,932,987,488,69,907,910
488,3917,4857,285,932,279,322,459,907,910,15
459,9821,2402,932,279,390,488,792,910,15,346
792,6343,6590,279,390,859,459,510,15,346,497
510,2943,3668,390,859,14,792,268,346,497,933
268,8938,1648,859,14,447,510,173,497,933,519
173,9041,2481,14,447,326,268,832,933,519,270
832,1027,3972,447,326,802,173,21,519,270,908
21,287,2229,326,802,667,832,869,270,908,731
869,4966,4513,802,667,469,21,723,908,731,909
723,7460,5164,667,469,727,869,117,731,909,411
117,9988,4035,469,727,476,723,74,909,411,219
74,5523,5560,727,476,481,117,491,411,219,171
491,2602,4382,476,481,377,74,361,219,171,252
361,8146,8986,481,377,996,491,133,171,252,790
133,2390,9545,377,996,788,361,24,252,790,961
24,9345,5058,996,788,655,133,477,790,961,159
477,4018,6081,788,655,918,24,51,961,159,646
51,152,9080,655,918,651,477,334,159,646,772
334,1648,5611,918,651,754,51,195,646,772,183
195,6129,1035,651,754,982,334,277,772,183,780
277,4857,2894,754,982,621,195,856,183,780,563
856,1077,883,982,621,849,277,637,780,563,416
637,6098,9723,621,849,393,856,976,563,416,223
976,9134,2503,849,393,338,637,392,416,223,680
392,4061,229,393,338,632,976,305,223,680,18
305,7607,6559,338,632,977,392,356,680,18,209
356,3204,5291,632,977,70,305,654,18,209,452
654,3816,4221,977,70,462,356,738,209,452,881
738,5020,9759,70,462,654,452,881
762,9614,4148,944,987,69,357,750
69,6269,5119,944,987,322,762,907,357,750,432
907,3929,7278,987,322,488,69,910,750,432,814
910,1230,6686,322,488,459,907,15,432,814,34
15,6851,8119,488,459,792,910,346,814,34,457
346,5599,3271,459,792,510,15,497,34,457,570
497,241,3907,792,510,268,346,933,457,570,816
933,2956,567,510,268,173,497,519,570,816,482
519,5939,5834,268,173,832,933,270,816,482,543
270,3630,2802,173,832,21,519,908,482,543,702
908,5119,5387,832,21,869,270,731,543,702,670
731,5435,9758,21,869,723,908,909,702,670,824
909,6609,1857,869,723,117,731,411,670,824,370
411,2513,4317,723,117,74,909,219,824,370,594
219,4739,3853,117,74,491,411,171,370,594,950
171,397,1874,74,491,361,219,252,594,950,955
252,3850,7124,491,361,133,171,790,950,955,905
790,319,9345,361,133,24,252,961,955,905,166
961,757,1949,133,24,477,790,159,905,166,617
159,8186,750,24,477,51,961,646,166,617,967
646,8794,77,477,51,334,159,772,617,967,582
772,7432,98,51,334,195,646,183,967,582,634
183,9634,3211,334,195,277,772,780,582,634,711
780,9448,6211,195,277,856,183,563,634,711,75
563,8183,5703,277,856,637,780,416,711,75,426
416,3595,8091,856,637,976,563,223,75,426,352
223,2615,2256,637,976,392,416,680,426,352,498
680,7122,6163,976,392,305,223,18,352,498,495
18,7048,1030,392,305,356,680,209,498,495,353
209,6734,8393,305,356,654,18,452,495,353,625
452,2150,1179,356,654,738,209,881,353,625,231
881,8685,6459,654,738,452,625,231
357,1861,3009,762,69,750,365,765
750,4282,5437,762,69,907,357,432,365,765,958
432,2062,8345,69,907,910,750,814,765,958,703
814,7903,5957,907,910,15,432,34,958,703,320
34,8024,1065,910,15,346,814,457,703,320,787
457,4719,5224,15,346,497,34,570,320,787,758
570,2725,3858,346,497,933,457,816,787,758,547
816,1109,4404,497,933,519,570,482,758,547,569
482,1977,117,933,519,270,816,543,547,569,363
543,1143,9004,519,270,908,482,702,569,363,208
702,434,2899,270,908,731,543,670,363,208,415
670,861,7906,908,731,909,702,824,208,415,324
824,3201,9687,731,909,411,670,370,415,324,298
370,5394,6069,909,411,219,824,594,324,298,11
594,2769,4248,411,219,171,370,950,298,11,786
950,8297,1119,219,171,252,594,955,11,786,110
955,3974,3546,171,252,790,950,905,786,110,717
905,9549,6269,252,790,961,955,166,110,717,408
166,5294,6940,790,961,159,905,617,717,408,44
617,5,8446,961,159,646,166,967,408,44,850
967,543,9195,159,646,772,617,582,44,850,974
582,6419,6838,646,772,183,967,634,850,974,516
634,6952,6455,772,183,780,582,711,974,516,122
711,6703,2505,183,780,563,634,75,516,122,568
75,744,8667,780,563,416,711,426,122,568,374
426,8323,8179,563,416,223,75,352,568,374,124
352,4714,2435,416,223,680,426,498,374,124,962
498,5085,931,223,680,18,352,495,124,962,590
495,3637,816,680,18,209,498,353,962,590,696
353,7382,6789,18,209,452,495,625,590,696,884
625,3533,5373,209,452,881,353,231,696,884,862
231,4151,7518,452,881,625,884,862
365,3341,3199,357,750,765,402,218
765,4292,7006,357,750,432,365,958,402,218,293
958,1492,4439,750,432,814,765,703,218,293,965
703,5762,9144,432,814,34,958,320,293,965,25
320,6043,3279,814,34,457,703,787,965,25,384
787,1323,4180,34,457,570,320,758,25,384,598
758,3039,84,457,570,816,787,547,384,598,359
547,5090,1032,570,816,482,758,569,598,359,407
569,2187,2852,816,482,543,547,363,359,407,773
363,9016,5065,482,543,702,569,208,407,773,818
208,7520,9469,543,702,670,363,415,773,818,247
415,3881,5156,702,670,824,208,324,818,247,422
324,6103,3470,670,824,370,415,298,247,422,919
298,6084,9759,824,370,594,324,11,422,919,756
11,6299,4782,370,594,950,298,786,919,756,104
786,2517,8857,594,950,955,11,110,756,104,828
110,2752,2602,950,955,905,786,717,104,828,836
717,1158,2375,955,905,166,110,408,828,836,533
408,9709,7834,905,166,617,717,44,836,533,741
44,598,1217,166,617,967,408,850,533,741,963
850,7802,7843,617,967,582,44,974,741,963,796
974,1189,3429,967,582,634,850,516,963,796,819
516,1944,4562,582,634,711,974,122,796,819,501
122,5880,7106,634,711,75,516,568,819,501,138
568,1663,7703,711,75,426,122,374,501,138,234
374,9360,4366,75,426,352,568,124,138,234,956
124,1039,2062,426,352,498,374,962,234,956,165
962,6279,2344,352,498,495,124,590,956,165,551
590,8684,5312,498,495,353,962,696,165,551,544
696,1042,6579,495,353,625,590,884,551,544,597
884,4772,5202,353,625,231,696,862,544,597,101
862,5285,6662,625,231,884,597,101
402,5849,7534,365,765,218,693,592
218,931,1228,365,765,958,402,293,693,592,213
293,4613,9656,765,958,703,218,965,592,213,623
965,1340,2426,958,703,320,293,25,213,623,921
25,3457,1225,703,320,787,965,384,623,921,86
384,6420,6083,320,787,758,25,598,921,86,650
598,3526,4959,787,758,547,384,359,86,650,401
359,3034,3065,758,547,569,598,407,650,401,688
407,1043,3560,547,569,363,359,773,401,688,92
773,7829,8474,569,363,208,407,818,688,92,761
818,5553,2856,363,208,415,773,247,92,761,46
247,2928,1571,208,415,324,818,422,761,46,607
422,8654,8173,415,324,298,247,919,46,607,857
919,4403,2449,324,298,11,422,756,607,857,514
756,6324,343,298,11,786,919,104,857,514,112
104,9584,6792,11,786,110,756,828,514,112,812
828,6564,4530,786,110,717,104,836,112,812,573
836,5171,2471,110,717,408,828,533,812,573,406
533,3172,7101,717,408,44,836,741,573,406,180
741,5766,4958,408,44,850,533,963,406,180,666
963,3445,8752,44,850,974,741,796,180,666,155
796,2190,6818,850,974,516,963,819,666,155,85
819,5503,6067,974,516,122,796,501,155,85,267
501,3673,7428,516,122,568,819,138,85,267,509
138,9239,1443,122,568,374,501,234,267,509,148
234,7282,8869,568,374,124,138,956,509,148,554
956,3787,9227,374,124,962,234,165,148,554,303
165,8169,9421,124,962,590,956,551,554,303,141
551,8229,3261,962,590,696,165,544,303,141,301
544,6372,7325,590,696,884,551,597,141,301,924
597,3675,314,696,884,862,544,101,301,924,529
101,8029,2241,884,862,597,924,529
693,4494,7081,402,218,592,188,198
592,8197,3213,402,218,293,693,213,188,198,601
213,3785,3813,218,293,965,592,623,198,601,330
623,2152,5095,293,965,25,213,921,601,330,413
921,748,8170,965,25,384,623,86,330,413,91
86,4508,2659,25,384,598,921,650,413,91,986
650,7017,681,384,598,359,86,401,91,986,288
401,6033,6185,598,359,407,650,688,986,288,572
688,5228,7759,359,407,773,401,92,288,572,125
92,1611,4909,407,773,818,688,761,572,125,951
761,7578,7242,773,818,247,92,46,125,951,864
46,5334,6872,818,247,422,761,607,951,864,258
607,1979,4782,247,422,919,46,857,864,258,105
857,5562,9160,422,919,756,607,514,258,105,504
514,9671,2524,919,756,104,857,112,105,504,698
112,1239,1392,756,104,828,514,812,504,698,290
812,4705,9633,104,828,836,112,573,698,290,542
573,4537,6625,828,836,533,812,406,290,542,381
406,3375,7876,836,533,741,573,180,542,381,387
180,9647,6614,533,741,963,406,666,381,387,560
666,1176,993,741,963,796,180,155,387,560,420
155,6930,658,963,796,819,666,85,560,420,823
85,8813,4050,796,819,501,155,267,420,823,254
267,3603,8337,819,501,138,85,509,823,254,380
509,6461,7685,501,138,234,267,148,254,380,992
148,592,8557,138,234,956,509,554,380,992,926
554,1121,4448,234,956,165,148,303,992,926,774
303,6259,8935,956,165,551,554,141,926,774,17
141,6244,3976,165,551,544,303,301,774,17,682
301,5472,5954,551,544,597,141,924,17,682,95
924,9143,4857,544,597,101,301,529,682,95,423
529,6658,1726,597,101,924,95,423
188,5619,4974,693,592,198,7,952
198,1073,4689,693,592,213,188,601,7,952,10
601,7572,4229,592,213,623,198,330,952,10,260
330,2852,2356,213,623,921,601,413,10,260,251
413,1302,6430,623,921,86,330,91,260,251,995
91,6484,8436,921,86,650,413,986,251,995,464
986,3245,1213,86,650,401,91,288,995,464,397
288,5606,4943,650,401,688,986,572,464,397,216
572,9219,7191,401,688,92,288,125,397,216,372
125,5387,6048,688,92,761,572,951,216,372,830
951,9499,5158,92,761,46,125,864,372,830,747
864,901,9780,761,46,607,951,258,830,747,483
258,718,6310,46,607,857,864,105,747,483,920
105,3317,7828,607,857,514,258,504,483,920,841
504,5171,1740,857,514,112,105,698,920,841,446
698,1154,5755,514,112,812,504,290,841,446,445
290,4502,8080,112,812,573,698,542,446,445,549
542,9345,6294,812,573,406,290,381,445,549,341
381,8411,6906,573,406,180,542,387,549,341,805
387,3329,7568,406,180,666,381,560,341,805,571
560,7360,7949,180,666,155,387,420,805,571,502
420,4337,6483,666,155,85,560,823,571,502,84
823,2281,3435,155,85,267,420,254,502,84,665
254,6339,3170,85,267,509,823,380,84,665,236
380,2143,5539,267,509,148,254,992,665,236,453
992,1306,4169,509,148,554,380,926,236,453,528
926,4340,7691,148,554,303,992,774,453,528,191
774,4422,2916,554,303,141,926,17,528,191,973
17,6915,3640,303,141,301,774,682,191,973,242
682,9450,3908,141,301,924,17,95,973,242,730
95,3825,1766,301,924,529,682,423,242,730,618
423,3971,1629,924,529,95,730,618
7,7985,4535,188,198,952,342,425
952,3368,170,188,198,601,7,10,342,425,609
10,1625,232,198,601,330,952,260,425,609,403
260,3103,8558,601,330,413,10,251,609,403,684
251,2548,2135,330,413,91,260,995,403,684,935
995,3839,8318,413,91,986,251,464,684,935,903
464,90,8584,91,986,288,995,397,935,903,61
397,2837,4128,986,288,572,464,216,903,61,113
216,4520,684,288,572,125,397,372,61,113,66
372,9056,4730,572,125,951,216,830,113,66,404
830,9975,2920,125,951,864,372,747,66,404,937
747,1479,3039,951,864,258,830,483,404,937,960
483,4463,4670,864,258,105,747,920,937,960,235
920,4751,9451,258,105,504,483,841,960,235,630
841,6221,373,105,504,698,920,446,235,630,604
446,2119,6495,504,698,290,841,445,630,604,102
445,7620,8970,698,290,542,446,549,604,102,96
549,3328,1027,290,542,381,445,341,102,96,12
341,7777,1189,542,381,387,549,805,96,12,261
805,3904,8208,381,387,560,341,571,12,261,885
571,8808,8738,387,560,420,805,502,261,885,480
502,8477,1093,560,420,823,571,84,885,480,853
84,5584,5645,420,823,254,502,665,480,853,837
665,2243,27,823,254,380,84,236,853,837,63
236,2316,5312,254,380,992,665,453,837,63,520
453,581,8344,380,992,926,236,528,63,520,989
528,6160,6647,992,926,774,453,191,520,989,835
191,5785,216,926,774,17,528,973,989,835,842
973,7592,5209,774,17,682,191,242,835,842,789
242,9476,235,17,682,95,973,730,842,789,999
730,8955,9049,682,95,423,242,618,789,999,934
618,2200,9823,95,423,730,999,934
342,4514,3230,7,952,425,546,778
425,991,3171,7,952,10,342,609,546,778,79
609,6535,3848,952,10,260,425,403,778,79,206
403,4592,7628,10,260,251,609,684,79,206,586
684,996,9678,260,251,995,403,935,206,586,766
935,8189,8826,251,995,464,684,903,586,766,30
903,7601,9306,995,464,397,935,61,766,30,782
61,9556,3412,464,397,216,903,113,30,782
113,9483,2971,397,216,372,61,66,782
66,3102,9472,216,372,830,113,404
404,4169,9528,372,830,747,66,937
937,302,909,830,747,483,404,960
960,3121,3079,747,483,920,937,235
235,8692,1847,483,920,841,960,630
630,8945,5818,920,841,446,235,604
604,6036,7975,841,446,445,630,102
102,2991,8409,446,445,549,604,96
96,1487,4226,445,549,341,102,12
12,8025,3669,549,341,805,96,261
261,8594,1136,341,805,571,12,885
885,7907,4357,805,571,502,261,480
480,3558,765,571,502,84,885,853
853,581,8280,502,84,665,480,837
837,5991,7012,84,665,236,853,63
63,9543,8208,665,236,453,837,520
520,6049,707,236,453,528,63,989
989,9492,5529,453,528,191,520,835
835,7094,7762,528,191,973,989,842
842,499,6033,191,973,242,835,789
789,6179,2725,973,242,730,842,999
999,729,6575,242,730,618,789,934
934,4329,1204,730,618,999
546,2466,2763,342,425,778
778,3908,4964,342,425,609,546,79
79,2110,9996,425,609,403,778,206
206,2894,1868,609,403,684,79,586
586,6413,5252,403,684,935,206,766
766,158,3658,684,935,903,586,30
30,3286,4645,935,903,61,766,782
782,166214,0,903,61,113,30
